,Q
0,0.2823961937716263
1,0.2576903114186851
2,0.2582871972318339
3,0.24582612456747407
4,0.2576903114186851
5,0.2582871972318339
6,0.24582612456747407
7,0.2576903114186851
8,0.2582871972318339
9,0.24582612456747407
10,0.2576903114186851
11,0.2582871972318339
12,0.24582612456747407
13,0.2576903114186851
14,0.2582871972318339
