Q
0.28623750178376695
0.32999636010890687
0.3477008608202943
0.3562378030788641
0.3669677377230212
0.3812753012485801
0.39698676268861455
0.39703081521052624
0.3907588281441476
0.4027815245909335
0.4011286681099022
0.3949267591207703
0.39765894434281013
0.39508320728238533
0.3859898185492643
0.20308726181454456
0.34193610541185804
0.391546004837163
0.41185767996142586
0.42157634652296705
0.42807093574899424
0.4274773929668453
0.43441735862786157
0.42717525400634954
0.4396098534360713
0.4301552000993429
0.4264838276652797
0.4348073841486123
0.4369582555625169
0.43671700152484677
0.31819336405775484
0.3735014703098568
0.38766429700026084
0.4059048109126526
0.4092695949040434
0.4106414554091348
0.4173297657271317
0.4085625326665008
0.4123576603710375
0.4265336762688614
0.41944057925638567
0.4210413674987029
0.4174653884917792
0.40725617342966614
0.41575788637252425
0.2820872681328995
0.3318841571302228
0.36665342457694716
0.37336399854673913
0.38417929418035335
0.3895930243340483
0.3914719812958467
0.3908977245573701
0.3967082068050123
0.40053195303476247
0.39937285725197424
0.4090498246772179
0.403723000918803
0.4052418431738952
0.41022809513708436
0.3043052331149778
0.35120673010808123
0.37574177097183215
0.3748192239710463
0.3632301363557672
0.37737435446510903
0.3719109053497943
0.39040739127313545
0.3796979168102399
0.3796176950868583
0.38831603749702825
0.38898898435478824
0.3808135957946666
0.3835016963861679
0.3991763864012796
0.33324071316506143
0.37943308756812627
0.39313395287717523
0.40123647560099696
0.40428316607889325
0.4175199194514655
0.41207399333692596
0.41286294615616986
0.4112440396213368
0.41320803773064674
0.41134850829054026
0.41206693093361146
0.4151501296012254
0.41313511805105657
0.4196128359086002
0.31489583071340393
0.37322599127015493
0.3929839551060428
0.39713039839821795
0.39911579478655634
0.403434876556451
0.4065728229091392
0.40971109113476933
0.4074450844777147
0.4021360052403803
0.40728387182770887
0.4043273523253378
0.40431620023718884
0.39916394679370476
0.410088683127572
