,Q
0,0.3014418830173282
1,0.28796818039419686
2,0.28796818039419686
3,0.28796818039419686
4,0.28796818039419686
5,0.28796818039419686
6,0.28796818039419686
7,0.28796818039419686
8,0.28796818039419686
9,0.28796818039419686
10,0.28796818039419686
11,0.28796818039419686
12,0.28796818039419686
13,0.28796818039419686
14,0.28796818039419686
