,Q
0,0.2841254511142928
1,0.39234385400142435
2,0.4238688799900948
3,0.4238688799900948
4,0.4238688799900948
5,0.4238688799900948
6,0.4238688799900948
7,0.4238688799900948
8,0.4238688799900948
9,0.4238688799900948
10,0.4238688799900948
11,0.4238688799900948
12,0.4238688799900948
13,0.4238688799900948
14,0.4238688799900948
