,Q
0,0.5208573625528643
1,0.5216623414071512
2,0.4953503460207613
3,0.5216623414071512
4,0.4953503460207613
5,0.5216623414071512
6,0.4953503460207613
7,0.5216623414071512
8,0.4953503460207613
9,0.5216623414071512
10,0.4953503460207613
11,0.5216623414071512
12,0.4953503460207613
13,0.5216623414071512
14,0.4953503460207613
