,Q
0,0.2870458477508651
1,0.27976643598615913
2,0.25103806228373704
3,0.2558044982698962
4,0.2933088235294118
5,0.26772923875432525
6,0.26923010380622836
7,0.24534602076124568
8,0.27159602076124567
9,0.2578589965397924
10,0.23750865051903114
11,0.28009083044982697
12,0.28035034602076125
13,0.25378027681660903
14,0.25762975778546715
