0.5565857888050884,0.6438816766656753,0.8476190476190476
0.470074631526739,0.4682699011852956,0.8095238095238095
0.5353746891591621,0.647960403197127,0.8380952380952381
0.5744658804636494,0.6745101627825253,0.8476190476190476
0.5747085848620651,0.6911811113021961,0.8476190476190476
0.5666360738840361,0.6753658997646265,0.8476190476190476
0.4673486235626281,0.5737334849572552,0.8
0.5410351822162285,0.6508742178128897,0.8285714285714286
0.596376843941758,0.710087318142585,0.8571428571428571
0.4560920934558322,0.525469530795924,0.8
0.5044060334788062,0.5868865470631938,0.8095238095238095
0.5097505415014539,0.5887178488838043,0.819047619047619
0.48876995603223206,0.5249874295843666,0.8476190476190476
0.509389007837145,0.6093295032387832,0.819047619047619
0.5032529244726829,0.5373881447815745,0.8476190476190476
