nmi,ari,pur
0.6011573508425764,0.6678853546131895,0.8476190476190476
0.6309828026764035,0.698711465345225,0.8571428571428571
0.57128964859758,0.6357035735019029,0.8380952380952381
0.5435325212205336,0.6355913338462953,0.8380952380952381
0.5807443185701883,0.6700363888044127,0.8476190476190476
0.6309828026764035,0.698711465345225,0.8571428571428571
0.5683705405370784,0.6355913338462953,0.8380952380952381
0.6011573508425766,0.6678853546131895,0.8476190476190476
0.6309828026764035,0.698711465345225,0.8571428571428571
0.49399124380970466,0.5361380239365836,0.8095238095238095
0.5683705405370784,0.6355913338462953,0.8380952380952381
0.5438484203894755,0.6362692561792804,0.8380952380952381
0.5979222938719462,0.6671001164022273,0.8476190476190476
0.5683705405370784,0.6355913338462953,0.8380952380952381
0.5979222938719461,0.6671001164022273,0.8476190476190476
