nmi,ari,pur
0.7534323532061803,0.7413554633471646,1.0
0.8608043371938017,0.8854868340477648,1.0
0.7307867179111982,0.7718468811956687,0.9411764705882353
0.5067308544282826,0.44561660185577334,0.9117647058823529
0.5282484700939983,0.47147718751802503,0.9117647058823529
0.7756576071071042,0.8321460629094173,0.9705882352941176
0.7329020521438062,0.7716727716727717,0.9411764705882353
0.8371694628777809,0.8822575413558222,0.9705882352941176
0.7329020521438062,0.7716727716727717,0.9411764705882353
0.6275466981162354,0.7177007892071621,0.9411764705882353
0.5481310787309223,0.5093179598168968,0.9117647058823529
0.6067362952715761,0.6248638734452915,0.9117647058823529
0.8371694628777809,0.8822575413558222,0.9705882352941176
0.8371694628777809,0.8822575413558222,0.9705882352941176
0.6788889238376378,0.717754723830267,0.9411764705882353
