nmi,ari,pur
0.8852106111264554,0.8070988167056669,0.8956521739130435
0.907071231987174,0.8504199970396684,0.9130434782608695
0.9038230053723504,0.8322955309477518,0.9130434782608695
0.8871542126874467,0.7836236749238674,0.8608695652173913
0.9083481430088293,0.8540717807626083,0.9130434782608695
0.9245322430298636,0.8795374827407505,0.9217391304347826
0.90290608211847,0.8296229072191486,0.9130434782608695
0.9029060821184698,0.8296229072191486,0.9130434782608695
0.9070360163829791,0.8511784505586446,0.9130434782608695
0.8896049118501078,0.8242700663059095,0.9043478260869565
0.9156831323015078,0.8679358122739417,0.9130434782608695
0.9038230053723504,0.8322955309477518,0.9130434782608695
0.9241952287164273,0.8966500097910517,0.9304347826086956
0.9253695666064667,0.8822510230981045,0.9304347826086956
0.9253695666064667,0.8822510230981045,0.9304347826086956
