nmi,ari,pur
0.014709737800292177,-0.008995088993231419,0.4580152671755725
0.02135467298318646,-0.012141795797070705,0.4541984732824427
0.027834065090623732,-0.031833708449930165,0.4580152671755725
0.007986459814858096,0.0009779646571876678,0.4541984732824427
0.006034616943136063,-0.012876260306450065,0.4541984732824427
0.006847173706498641,-0.003522736317842215,0.4541984732824427
0.01395968854802392,0.00132196570237092,0.4618320610687023
0.029819559189985866,-0.020515133280040305,0.4580152671755725
0.011407395018870762,-0.005695465699533929,0.4580152671755725
0.017144564733793846,-0.006116584617686789,0.4580152671755725
0.00824607301108421,-0.0024941625981745046,0.4541984732824427
0.012044825073187918,0.00751826202447589,0.4580152671755725
0.015076184106469341,-0.01940205312386589,0.4541984732824427
0.03489050851813842,-0.03913779988207874,0.4541984732824427
0.010941984385819989,-0.0038394586074348186,0.4541984732824427
