,nmi,ari,pur
0,0.42715789857662795,0.43932399634484376,0.8315436241610739
1,0.4243539030487089,0.4322288006129017,0.8288590604026845
2,0.4243539030487089,0.4322288006129017,0.8288590604026845
3,0.4243539030487089,0.4322288006129017,0.8288590604026845
4,0.4243539030487089,0.4322288006129017,0.8288590604026845
5,0.4243539030487089,0.4322288006129017,0.8288590604026845
6,0.4243539030487089,0.4322288006129017,0.8288590604026845
7,0.4243539030487089,0.4322288006129017,0.8288590604026845
8,0.4243539030487089,0.4322288006129017,0.8288590604026845
9,0.4243539030487089,0.4322288006129017,0.8288590604026845
10,0.4243539030487089,0.4322288006129017,0.8288590604026845
11,0.4243539030487089,0.4322288006129017,0.8288590604026845
12,0.4243539030487089,0.4322288006129017,0.8288590604026845
13,0.4243539030487089,0.4322288006129017,0.8288590604026845
14,0.4243539030487089,0.4322288006129017,0.8288590604026845
