,nmi,ari,pur
0,0.1252643400324251,0.14442580448375777,0.7058823529411765
1,0.004764515271572114,-0.02512562814070353,0.5294117647058824
2,0.12487603800589307,0.14377289377289382,0.7058823529411765
3,0.12487603800589307,0.14377289377289382,0.7058823529411765
4,0.12487603800589307,0.14377289377289382,0.7058823529411765
5,0.021892271326213512,0.0010683760683761106,0.5882352941176471
6,0.4764665843597739,0.5718864468864469,0.8823529411764706
7,0.008440640229432864,-0.015316911470537849,0.5588235294117647
8,0.03865270048061958,0.027433274275590062,0.6176470588235294
9,0.008440640229432864,-0.015316911470537849,0.5588235294117647
10,0.7307867179111982,0.7718468811956687,0.9411764705882353
11,1.0,1.0,1.0
12,0.6499268319170401,0.6683069176632145,0.9117647058823529
13,1.0,1.0,1.0
14,0.21431066634283202,0.2585023638859234,0.7647058823529411
15,0.16150082958689221,0.1457286432160804,0.7058823529411765
16,0.01005492026903905,-0.016866688290626087,0.5588235294117647
17,3.537716775494309e-05,-0.030745169842268903,0.5294117647058824
18,0.002827533514252679,-0.02747252747252743,0.5294117647058824
19,0.1298923876334425,0.14377289377289382,0.7058823529411765
20,0.049557990812415596,0.027433274275590062,0.6176470588235294
21,0.21431066634283202,0.2585023638859234,0.7647058823529411
22,0.4005756601312451,0.4826467726240674,0.8529411764705882
23,0.2775316016760354,0.3266845744984854,0.7941176470588235
24,0.575563100729806,0.6681803438209536,0.9117647058823529
25,0.7329020521438062,0.7716727716727717,0.9411764705882353
26,0.7329020521438062,0.7716727716727717,0.9411764705882353
27,0.2775316016760354,0.3266845744984854,0.7941176470588235
28,0.164779138286612,0.19751673628197058,0.7352941176470589
29,0.4764665843597739,0.5718864468864469,0.8823529411764706
30,0.04051053325543217,0.02594875121634764,0.6176470588235294
31,0.0007793907045879755,-0.024880999791394003,0.5294117647058824
32,0.1298923876334425,0.14377289377289382,0.7058823529411765
33,0.01679795000132927,-0.013386320853377907,0.5588235294117647
34,0.07185358164974742,0.058868384932133554,0.6470588235294118
35,0.0036306057255204144,-0.026689034619490664,0.5294117647058824
36,0.4764665843597739,0.5718864468864469,0.8823529411764706
37,0.4764665843597739,0.5718864468864469,0.8823529411764706
38,0.1252643400324251,0.14442580448375777,0.7058823529411765
39,0.8364981174679549,0.882302454654689,0.9705882352941176
40,0.7307867179111982,0.7718468811956687,0.9411764705882353
41,0.2775316016760354,0.3266845744984854,0.7941176470588235
42,0.013626189779602534,-0.015316911470537849,0.5588235294117647
43,0.6765916322866764,0.7716727716727717,0.9411764705882353
44,0.321691433702789,0.3266845744984854,0.7941176470588235
45,0.21766426138068318,0.20208226659839568,0.7352941176470589
46,0.011507562802543869,-0.016478800709503937,0.5588235294117647
47,0.06560670527632884,0.05815018315018319,0.6470588235294118
48,0.002827533514252679,-0.02747252747252743,0.5294117647058824
49,0.2191472276528402,0.25793650793650796,0.7647058823529411
50,0.04022623226932293,0.02928257686676432,0.6176470588235294
51,0.7307867179111982,0.7718468811956687,0.9411764705882353
52,0.21167439604923255,0.25793650793650796,0.7647058823529411
53,0.8371694628777809,0.8822575413558222,0.9705882352941176
54,0.026675508237518165,0.0018301052310507422,0.5882352941176471
55,1.0,1.0,1.0
56,1.0,1.0,1.0
57,0.49588674594850973,0.5718864468864469,0.8823529411764706
58,1.0,1.0,1.0
59,1.0,1.0,1.0
60,0.07185358164974742,0.058868384932133554,0.6470588235294118
61,0.42308936608851416,0.48343525556762107,0.8529411764705882
62,0.19772968065219765,0.1984340172601017,0.7352941176470589
63,0.21167439604923255,0.25793650793650796,0.7647058823529411
64,0.04022623226932293,0.02928257686676432,0.6176470588235294
65,0.07380160095353523,0.03185981680605342,0.6176470588235294
66,0.002232560995857229,-0.02747252747252743,0.5294117647058824
67,0.8364981174679549,0.882302454654689,0.9705882352941176
68,1.0,1.0,1.0
69,0.1671574632115153,0.19721050924424255,0.7352941176470589
70,1.0,1.0,1.0
71,0.8364981174679549,0.882302454654689,0.9705882352941176
72,1.0,1.0,1.0
73,1.0,1.0,1.0
74,1.0,1.0,1.0
75,0.164779138286612,0.19751673628197058,0.7352941176470589
76,0.3265592968450527,0.40064102564102566,0.8235294117647058
77,0.1671574632115153,0.19721050924424255,0.7352941176470589
78,3.537716775494309e-05,-0.030745169842268903,0.5294117647058824
79,0.4764665843597739,0.5718864468864469,0.8823529411764706
80,0.8364981174679549,0.882302454654689,0.9705882352941176
81,0.09808630077873214,0.1003974064003347,0.6764705882352942
82,0.4293737849812423,0.4828441189372699,0.8529411764705882
83,0.8364981174679549,0.882302454654689,0.9705882352941176
84,0.8364981174679549,0.882302454654689,0.9705882352941176
85,0.2775316016760354,0.3266845744984854,0.7941176470588235
86,0.6765916322866764,0.7716727716727717,0.9411764705882353
87,0.7307867179111982,0.7718468811956687,0.9411764705882353
88,0.7307867179111982,0.7718468811956687,0.9411764705882353
89,0.575563100729806,0.6681803438209536,0.9117647058823529
90,0.27665408353853055,0.25963149078726966,0.7647058823529411
91,1.603715854899822e-16,-0.031138501459617333,0.5294117647058824
92,0.1298923876334425,0.14377289377289382,0.7058823529411765
93,0.21431066634283202,0.2585023638859234,0.7647058823529411
94,0.03865270048061958,0.027433274275590062,0.6176470588235294
95,0.1252643400324251,0.14442580448375777,0.7058823529411765
96,0.5739101023290653,0.6683069176632145,0.9117647058823529
97,0.020808660012338512,0.0033500837520937907,0.5882352941176471
98,0.36307709376060554,0.4020100502512563,0.8235294117647058
99,0.5739101023290654,0.6683069176632145,0.9117647058823529
100,0.7307867179111982,0.7718468811956687,0.9411764705882353
101,0.7307867179111982,0.7718468811956687,0.9411764705882353
102,0.7307867179111982,0.7718468811956687,0.9411764705882353
103,0.7307867179111982,0.7718468811956687,0.9411764705882353
104,0.5739101023290653,0.6683069176632145,0.9117647058823529
105,0.002827533514252679,-0.02747252747252743,0.5294117647058824
106,0.011507562802543869,-0.016478800709503937,0.5588235294117647
107,3.537716775494309e-05,-0.030745169842268903,0.5294117647058824
108,0.00015005235308704722,-0.029566973385913818,0.5294117647058824
109,0.4293737849812423,0.4828441189372699,0.8529411764705882
110,0.009066603477126938,-0.016478800709503937,0.5588235294117647
111,0.1671574632115153,0.19721050924424255,0.7352941176470589
112,0.49588674594850973,0.5718864468864469,0.8823529411764706
113,0.09013761877454259,0.0976521523526158,0.6764705882352942
114,0.8364981174679549,0.882302454654689,0.9705882352941176
115,0.8364981174679549,0.882302454654689,0.9705882352941176
116,1.0,1.0,1.0
117,1.0,1.0,1.0
118,0.049557990812415596,0.027433274275590062,0.6176470588235294
119,0.575563100729806,0.6681803438209536,0.9117647058823529
120,1.603715854899822e-16,-0.031138501459617333,0.5294117647058824
121,0.002827533514252679,-0.02747252747252743,0.5294117647058824
122,0.49588674594850973,0.5718864468864469,0.8823529411764706
123,0.0036306057255204144,-0.026689034619490664,0.5294117647058824
124,0.2681266616830402,0.32565682776516375,0.7941176470588235
125,0.061647222829752886,0.058868384932133554,0.6470588235294118
126,0.14116404995498666,0.14442580448375777,0.7058823529411765
127,0.091802792066872,0.0986835838524699,0.6764705882352942
128,0.6765916322866764,0.7716727716727717,0.9411764705882353
129,0.0017751273264496052,-0.026689034619490664,0.5294117647058824
130,0.04051053325543217,0.02594875121634764,0.6176470588235294
131,1.0,1.0,1.0
132,0.092293580835938,0.09730781706130386,0.6764705882352942
133,1.0,1.0,1.0
134,0.575563100729806,0.6681803438209536,0.9117647058823529
135,0.023729069682485827,0.0010683760683761106,0.5882352941176471
136,0.002232560995857229,-0.02747252747252743,0.5294117647058824
137,0.031230053489964348,0.0033500837520937907,0.5882352941176471
138,0.0003743319960287117,-0.027609286760091983,0.5294117647058824
139,0.00015005235308704722,-0.029566973385913818,0.5294117647058824
140,0.04051053325543217,0.02594875121634764,0.6176470588235294
141,0.009066603477126938,-0.016478800709503937,0.5588235294117647
142,0.8364981174679549,0.882302454654689,0.9705882352941176
143,0.092293580835938,0.09730781706130386,0.6764705882352942
144,0.8364981174679549,0.882302454654689,0.9705882352941176
145,0.6765916322866764,0.7716727716727717,0.9411764705882353
146,0.36307709376060554,0.4020100502512563,0.8235294117647058
147,0.8364981174679549,0.882302454654689,0.9705882352941176
148,0.8364981174679549,0.882302454654689,0.9705882352941176
149,0.8364981174679549,0.882302454654689,0.9705882352941176
150,0.2847044963491444,0.3259140584768553,0.7941176470588235
151,0.020935491458917432,0.0018301052310507422,0.5882352941176471
152,0.021892271326213512,0.0010683760683761106,0.5882352941176471
153,0.020808660012338512,0.0033500837520937907,0.5882352941176471
154,0.008440640229432864,-0.015316911470537849,0.5588235294117647
155,0.21431066634283202,0.2585023638859234,0.7647058823529411
156,0.0003743319960287117,-0.027609286760091983,0.5294117647058824
157,0.062356247034673414,0.05815018315018319,0.6470588235294118
158,0.575563100729806,0.6681803438209536,0.9117647058823529
159,0.4764665843597739,0.5718864468864469,0.8823529411764706
160,0.7307867179111982,0.7718468811956687,0.9411764705882353
161,0.8364981174679549,0.882302454654689,0.9705882352941176
162,0.3097653988761203,0.3279648609077599,0.7941176470588235
163,0.8364981174679549,0.882302454654689,0.9705882352941176
164,0.8364981174679549,0.882302454654689,0.9705882352941176
165,0.011507562802543869,-0.016478800709503937,0.5588235294117647
166,0.22294705108743473,0.06880941602535082,0.6470588235294118
167,0.26574687069990643,0.3259140584768553,0.7941176470588235
168,0.021892271326213512,0.0010683760683761106,0.5882352941176471
169,0.1298923876334425,0.14377289377289382,0.7058823529411765
170,0.031230053489964348,0.0033500837520937907,0.5882352941176471
171,0.002232560995857229,-0.02747252747252743,0.5294117647058824
172,0.6458828991490035,0.6686860604675087,0.9117647058823529
173,0.1298923876334425,0.14377289377289382,0.7058823529411765
174,0.6458828991490035,0.6686860604675087,0.9117647058823529
175,0.002827533514252679,-0.02747252747252743,0.5294117647058824
176,0.7307867179111982,0.7718468811956687,0.9411764705882353
177,0.6458828991490035,0.6686860604675087,0.9117647058823529
178,0.5739101023290653,0.6683069176632145,0.9117647058823529
179,0.01005492026903905,-0.016866688290626087,0.5588235294117647
180,0.1671574632115153,0.19721050924424255,0.7352941176470589
181,0.0984356627925768,0.0976521523526158,0.6764705882352942
182,0.12905786158473798,0.1003974064003347,0.6764705882352942
183,0.09013761877454259,0.0976521523526158,0.6764705882352942
184,0.01005492026903905,-0.016866688290626087,0.5588235294117647
185,0.002827533514252679,-0.02747252747252743,0.5294117647058824
186,0.00015005235308704722,-0.029566973385913818,0.5294117647058824
187,0.03865270048061958,0.027433274275590062,0.6176470588235294
188,0.6765916322866764,0.7716727716727717,0.9411764705882353
189,0.062356247034673414,0.05815018315018319,0.6470588235294118
190,0.575563100729806,0.6681803438209536,0.9117647058823529
191,0.6765916322866764,0.7716727716727717,0.9411764705882353
192,0.6765916322866764,0.7716727716727717,0.9411764705882353
193,0.2847044963491444,0.3259140584768553,0.7941176470588235
194,0.2847044963491444,0.3259140584768553,0.7941176470588235
195,0.021892271326213512,0.0010683760683761106,0.5882352941176471
196,0.12487603800589307,0.14377289377289382,0.7058823529411765
197,0.002827533514252679,-0.02747252747252743,0.5294117647058824
198,0.12905786158473798,0.1003974064003347,0.6764705882352942
199,0.5801134786121912,0.5722129022418789,0.8823529411764706
200,0.8364981174679549,0.882302454654689,0.9705882352941176
201,0.21431066634283202,0.2585023638859234,0.7647058823529411
202,0.18895471154151805,0.03914851969659898,0.6176470588235294
203,0.0064617068451434416,-0.022789425706472265,0.5294117647058824
204,0.009066603477126938,-0.016478800709503937,0.5588235294117647
205,1.0,1.0,1.0
206,1.0,1.0,1.0
207,1.0,1.0,1.0
208,1.0,1.0,1.0
209,1.0,1.0,1.0
210,0.21167439604923255,0.25793650793650796,0.7647058823529411
211,0.04051053325543217,0.02594875121634764,0.6176470588235294
212,0.2775316016760354,0.3266845744984854,0.7941176470588235
213,0.21167439604923255,0.25793650793650796,0.7647058823529411
214,0.04051053325543217,0.02594875121634764,0.6176470588235294
215,0.03865270048061958,0.027433274275590062,0.6176470588235294
216,0.6458828991490035,0.6686860604675087,0.9117647058823529
217,0.8371694628777809,0.8822575413558222,0.9705882352941176
218,0.5739101023290654,0.6683069176632145,0.9117647058823529
219,0.21431066634283202,0.2585023638859234,0.7647058823529411
220,0.4764665843597739,0.5718864468864469,0.8823529411764706
221,0.8371694628777809,0.8822575413558222,0.9705882352941176
222,0.4005756601312451,0.4826467726240674,0.8529411764705882
223,0.2775316016760354,0.3266845744984854,0.7941176470588235
224,0.8371694628777809,0.8822575413558222,0.9705882352941176
