,nmi,ari,pur
0,0.03827724745058078,-0.0035525115705724686,0.46564885496183206
1,0.03748594917574718,0.021851574244806087,0.46564885496183206
2,0.035154523739176845,0.03507744374429163,0.4580152671755725
3,0.03541276112847117,0.02313082814926873,0.48854961832061067
4,0.0695107674233366,0.03847556653568505,0.4541984732824427
5,0.04249864573019119,0.02096088366385043,0.4541984732824427
6,0.04961821646341481,0.03435399165996355,0.49236641221374045
7,0.030091971282343043,-0.0006493855713888726,0.4580152671755725
8,0.056194744505109875,0.02961289798542424,0.49236641221374045
9,0.03455129033947138,0.013872525859656933,0.46946564885496184
10,0.06581242229070416,0.022467423039881272,0.46564885496183206
11,0.05802325675972946,0.022637900159322967,0.4770992366412214
12,0.03936119226614732,0.01823685604426907,0.4770992366412214
13,0.049383981973622454,0.01678700536450076,0.4541984732824427
14,0.019846271434021436,0.0063180945201299675,0.4580152671755725
15,0.022290947229140812,0.002000508368562034,0.4618320610687023
16,0.038780556441600354,0.010496745600628679,0.4732824427480916
17,0.027620804780129165,0.008573389461630748,0.4541984732824427
18,0.052442968107205654,0.0238609057782405,0.49236641221374045
19,0.01995550457258756,0.009042433037394992,0.46946564885496184
20,0.04536505018141542,0.015241667769384338,0.4541984732824427
21,0.04645005068132664,0.009598679490002085,0.4770992366412214
22,0.04121444480781214,0.025620258763811313,0.4961832061068702
23,0.03552953742176535,0.019643193422824324,0.4847328244274809
24,0.0229875009799569,0.006272848545330511,0.4618320610687023
25,0.038127615018370496,0.02194143357845206,0.4580152671755725
26,0.028801484133593947,0.01073811393449669,0.4541984732824427
27,0.057618018067223,0.020454146860330324,0.4732824427480916
28,0.04684027380001053,0.026466056116145463,0.5
29,0.03380630258958386,0.027746388176865484,0.5076335877862596
30,0.019935885648941387,-0.007916070902091208,0.4541984732824427
31,0.048008625357862135,0.02224636739659017,0.5038167938931297
32,0.04998736496172546,0.02549760287200929,0.46564885496183206
33,0.05434843920969934,0.01860903139664661,0.4770992366412214
34,0.03166204237565621,0.013677292797229965,0.46946564885496184
35,0.03641985878047898,0.01662419117961428,0.46946564885496184
36,0.050610006429682275,0.025571409633557075,0.48091603053435117
37,0.03840414525779767,0.013591544032049247,0.4732824427480916
38,0.04517652599393531,0.0182971000071644,0.4618320610687023
39,0.022302914806777457,-0.004779031636131612,0.4541984732824427
40,0.049558536925562544,0.02031849223764893,0.4580152671755725
41,0.023789350048001538,0.001202434973582341,0.4541984732824427
42,0.03322726991023098,0.014871597740055758,0.48091603053435117
43,0.05848837857724048,0.014696009209384029,0.46564885496183206
44,0.029622607343588295,0.004753955049208981,0.4618320610687023
45,0.048835618948068954,0.01232395277457153,0.4618320610687023
46,0.036517540905148194,0.027053409089938633,0.4618320610687023
47,0.047576682969572744,0.02344602519572854,0.4770992366412214
48,0.03082550801367697,0.019473098782550404,0.4580152671755725
49,0.038210334338936856,0.028818367599168764,0.4541984732824427
50,0.0625161807116373,0.04479712328650947,0.48091603053435117
51,0.05506427315926292,0.03292657532684213,0.4847328244274809
52,0.04712171097349785,0.015154873646312081,0.48091603053435117
53,0.04564458141392615,0.02703223876725405,0.46946564885496184
54,0.05435529207540485,0.02504879139214148,0.4541984732824427
55,0.07581969852650576,0.06780105762095454,0.4618320610687023
56,0.04906008832630776,0.03834729650458697,0.49236641221374045
57,0.05766851930545135,0.032974898461948225,0.46564885496183206
58,0.07009019933078908,0.05152288363881256,0.4618320610687023
59,0.04651080404300343,0.032876760630464456,0.4732824427480916
60,0.028280920846929347,0.004363931130488477,0.46946564885496184
61,0.03620724380465319,0.0029170668449159387,0.4580152671755725
62,0.03811948136756142,0.013384700130906072,0.4541984732824427
63,0.03382142826573678,0.017391093851043184,0.4541984732824427
64,0.037837005790984,0.0309686823521874,0.46564885496183206
65,0.04341414534636154,0.014296100116447927,0.4770992366412214
66,0.03497461860304717,0.007968679920980819,0.4618320610687023
67,0.06110145104178524,0.03792122445567086,0.49236641221374045
68,0.033490503314919574,0.010379475318930796,0.46946564885496184
69,0.024936735905775158,0.008822319150687201,0.4541984732824427
70,0.043928086814291965,0.015279132929718775,0.4541984732824427
71,0.033816433131032775,0.00580337793697245,0.4541984732824427
72,0.04851628480745864,0.02294270890343483,0.4541984732824427
73,0.0435884601200717,0.024490574899960628,0.4847328244274809
74,0.03442608488968733,0.023527797335243468,0.4580152671755725
75,0.04850777134723416,0.02444178174142685,0.5114503816793893
76,0.054463556829763976,0.04697995673188505,0.5076335877862596
77,0.03328316265687253,0.018169567620692308,0.4541984732824427
78,0.047072357508812154,0.026496059011145153,0.4847328244274809
79,0.06496604207466913,0.024227050589360026,0.4847328244274809
80,0.05589083934770072,0.030196546564218104,0.5
81,0.060421947401974464,0.021156266673963326,0.4580152671755725
82,0.04132685959774079,0.030993169167193496,0.46946564885496184
83,0.026180759369790536,0.00790063094077343,0.46946564885496184
84,0.023342892095477533,0.009741416928731624,0.4770992366412214
85,0.027000410064875652,0.02903155881415366,0.48091603053435117
86,0.0470626716010721,0.009994777913418003,0.48854961832061067
87,0.05508467012724052,0.023324164340747317,0.46564885496183206
88,0.04076097802755493,0.020818555312960008,0.5
89,0.02919313693585631,0.02032224116006361,0.4618320610687023
90,0.03970303666414834,0.02095601946757972,0.4618320610687023
91,0.028792710546122903,0.01584902303196579,0.4732824427480916
92,0.04792455328821878,0.026429453822302218,0.46946564885496184
93,0.04809169749830943,0.0326372653718391,0.5076335877862596
94,0.03983715347058713,0.03234052638707056,0.46564885496183206
95,0.05142735937829682,0.035141910796994316,0.5038167938931297
96,0.03934555735653602,0.014446336955326688,0.4580152671755725
97,0.05564529677810393,0.02664036995124638,0.4541984732824427
98,0.030812883286683735,0.010641199460411041,0.4618320610687023
99,0.038436990484458824,0.025920597727348255,0.4580152671755725
100,0.03991914105359261,0.012635236875144874,0.4618320610687023
101,0.042860396908459296,0.022302805479266836,0.4732824427480916
102,0.05341303241626832,0.02227895771032121,0.5
103,0.04973170086519687,0.02997029362311887,0.48091603053435117
104,0.052478866968483515,0.028631915100503422,0.48091603053435117
105,0.02558659350957104,0.00015181799191595915,0.46564885496183206
106,0.03778245305174152,0.03171092273946028,0.4618320610687023
107,0.060060595793469895,0.028424025641633207,0.46564885496183206
108,0.01841323848742778,0.01834116729549141,0.4541984732824427
109,0.036565424054237114,0.03546983908916536,0.4618320610687023
110,0.05180822874743829,0.030640940854943653,0.4618320610687023
111,0.055782249087402966,0.026615520904506345,0.4541984732824427
112,0.04373779941155977,0.016746136440475155,0.4580152671755725
113,0.08199270127489908,0.04265643416988582,0.46946564885496184
114,0.024657669940078644,0.01662812218886681,0.46946564885496184
115,0.03391623201133684,0.02109223548251472,0.4541984732824427
116,0.047489214685459594,0.0315730116193649,0.48854961832061067
117,0.027168403717035366,0.0049803232890615725,0.4541984732824427
118,0.028800645440762624,0.007796009224145043,0.4541984732824427
119,0.053888019386515947,0.029583267075387613,0.5
120,0.04833277691709191,0.01659763846371515,0.4961832061068702
121,0.05489821531116026,0.04514419855878154,0.5038167938931297
122,0.03568063351384461,0.015880145831353366,0.46564885496183206
123,0.040445826244382366,0.028434251779278767,0.4541984732824427
124,0.045457348359466535,0.02255966771877692,0.48091603053435117
125,0.049967209213799976,0.024544334876417447,0.4961832061068702
126,0.03320739975475661,0.01803760717550837,0.4732824427480916
127,0.023747938472094783,0.0033792632531284947,0.4541984732824427
128,0.031175599771172926,0.028418091307336555,0.4847328244274809
129,0.03870473647123164,0.01203844592648696,0.4541984732824427
130,0.02769796665498358,0.02983256282430697,0.4541984732824427
131,0.023539227878550516,0.00557293147568953,0.4541984732824427
132,0.06569835108034247,0.02404870572032488,0.4770992366412214
133,0.026274991662074774,0.01377204177283801,0.4541984732824427
134,0.04642231585787738,0.03429763308243403,0.48854961832061067
135,0.034188380979823435,0.01630732716643439,0.4580152671755725
136,0.050712204610457765,0.035603846803542526,0.4770992366412214
137,0.03861248981646282,0.035332757899201706,0.49236641221374045
138,0.06366671867187301,0.03584479747859791,0.4541984732824427
139,0.04044281518455646,0.03441158140845741,0.46946564885496184
140,0.04012447220006221,0.019941431124506866,0.48091603053435117
141,0.07857737719807638,0.05147808812916714,0.4961832061068702
142,0.03263659184014396,0.0420766732493024,0.46564885496183206
143,0.053855679404631776,0.019048687869029645,0.4580152671755725
144,0.05137609097252481,0.049899834217250194,0.48091603053435117
145,0.0274840885837716,0.02477261051839759,0.4580152671755725
146,0.040464758889461876,0.033085531367779794,0.48091603053435117
147,0.08243132652918318,0.05328211114727966,0.46564885496183206
148,0.03601347981043638,0.03147679605832615,0.46564885496183206
149,0.02982167608534154,0.026305763082478822,0.4618320610687023
150,0.02899475765960985,0.0018984792827817895,0.4541984732824427
151,0.037376943604262414,0.0075755465197971565,0.4541984732824427
152,0.04665647628172828,0.018481937662519685,0.48091603053435117
153,0.02037233376985614,0.0029123518439935865,0.4732824427480916
154,0.04418611804764975,0.022213164050976786,0.4541984732824427
155,0.03261428488380054,0.016762019212091847,0.4770992366412214
156,0.06262555739473756,0.04878487109312824,0.5152671755725191
157,0.04521430002697499,0.027927165752273157,0.4580152671755725
158,0.03062672376581776,0.0028958894315466916,0.48091603053435117
159,0.03307990304609248,0.008151648596838288,0.4541984732824427
160,0.0359030745341628,0.010990854960842138,0.4541984732824427
161,0.02924060517258536,0.006394241104468034,0.46946564885496184
162,0.05296040205055922,0.022902575598130928,0.4847328244274809
163,0.04975960756211632,0.020910484247911986,0.4541984732824427
164,0.05149061118488301,0.02087316989030871,0.4541984732824427
165,0.03939948320976801,0.008988567288642517,0.4541984732824427
166,0.055957781946970125,0.025843496629921133,0.5114503816793893
167,0.048210807438742856,0.029455380246915686,0.4580152671755725
168,0.04879286533186653,0.03496478206210067,0.4618320610687023
169,0.05308904830901018,0.029252501606273452,0.4847328244274809
170,0.03103026377159601,0.028285183894051234,0.4580152671755725
171,0.04161432104227984,0.02219531730000207,0.4847328244274809
172,0.03205779759999519,0.016088798629006335,0.4541984732824427
173,0.04834447831686774,0.03316607476257051,0.5
174,0.04395640230610477,0.03620928028698094,0.5038167938931297
175,0.04199868384086546,0.03266295201611383,0.4770992366412214
176,0.019331571763305733,0.000514107343572803,0.4541984732824427
177,0.043225787068156885,0.02549911703341476,0.4618320610687023
178,0.025687206766614738,0.01398137050091281,0.4732824427480916
179,0.05814219102906654,0.023560581313724543,0.4541984732824427
180,0.06678862067615604,0.02325932135272121,0.46946564885496184
181,0.040110535003401615,0.016199527591273473,0.4541984732824427
182,0.04345984218629054,0.0016546124892411346,0.4580152671755725
183,0.048303273671918945,0.04014047886797187,0.48854961832061067
184,0.024591742131308592,0.010763324388380692,0.4541984732824427
185,0.026337459843843808,0.0033790915056373643,0.4618320610687023
186,0.03068477110258904,0.01682793157320989,0.46946564885496184
187,0.052531549633464424,0.03586012473800632,0.4580152671755725
188,0.04074095302067158,0.01636643571978448,0.4770992366412214
